protocol,direction,train_frac,rep,model,n_train_sessions,n_test_sessions,n_train,n_test,train_prevalence,test_prevalence,f1_macro,recall,fpr,precision,pr_auc,brier,ece,alerts_per_hour,false_alerts_per_hour,ppv_deploy
random_sessions,n/a,0.5,12,stratified,15,15,1588,1220,0.8419395465994962,0.6639344262295082,0.48256664800513593,0.8345679012345679,0.8317073170731707,0.6647000983284169,0.6645734315861282,0.38934426229508196,0.3221311475409836,200011.15148092026,199609.75609756095,0.0020068650192116995
random_sessions,n/a,0.5,12,majority,15,15,1588,1220,0.8419395465994962,0.6639344262295082,0.39901477832512317,1.0,1.0,0.6639344262295082,0.6639344262295082,0.3360655737704918,0.33606557377049184,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.5,13,logreg,15,15,1319,1489,0.8718726307808946,0.6695768972464742,0.8090301786630384,0.9578736208625878,0.3821138211382114,0.8355205599300087,0.9054578076703985,0.13632996703564892,0.11676387214062786,92168.01781266376,91707.31707317074,0.004998488091926053
random_sessions,n/a,0.5,13,tree,15,15,1319,1489,0.8718726307808946,0.6695768972464742,0.7873625067975452,0.9638916750250752,0.4349593495934959,0.8178723404255319,0.812517640370922,0.16789791806581597,0.167897918065816,104853.83909683986,104390.24390243902,0.004421346880515029
random_sessions,n/a,0.5,13,rf,15,15,1319,1489,0.8718726307808946,0.6695768972464742,0.6709331843396635,0.9949849548645938,0.6747967479674797,0.7492447129909365,0.9327153429792483,0.1629358965557141,0.16417062356505407,162429.7693902863,161951.21951219512,0.0029461956381981163
random_sessions,n/a,0.5,13,xgboost,15,15,1319,1489,0.8718726307808946,0.6695768972464742,0.7443695762474631,0.9017051153460381,0.43902439024390244,0.8062780269058296,0.8908388622696364,0.17547065019607544,0.1534382295186517,105799.53948555671,105365.85365853658,0.004099127738446759
random_sessions,n/a,0.5,13,hgb,15,15,1319,1489,0.8718726307808946,0.6695768972464742,0.7829194918195913,0.970912738214644,0.4532520325203252,0.8127623845507976,0.8975195902829106,0.16507119211380747,0.16137347754489714,109247.45986333801,108780.48780487805,0.004274443168235701
random_sessions,n/a,0.5,13,mlp,15,15,1319,1489,0.8718726307808946,0.6695768972464742,0.705904835193023,0.9989969909729187,0.6239837398373984,0.7643898695318496,0.9020842447908362,0.18114766478538513,0.20052952958612416,150236.57707567202,149756.0975609756,0.0031981527005529625
random_sessions,n/a,0.5,13,stratified,15,15,1319,1489,0.8718726307808946,0.6695768972464742,0.4661662612749569,0.8635907723169508,0.8739837398373984,0.6669248644461657,0.6672866261922459,0.3801208865010074,0.34922766957689727,210171.4518402463,209756.0975609756,0.0019762640246040325
random_sessions,n/a,0.5,13,majority,15,15,1319,1489,0.8718726307808946,0.6695768972464742,0.4010458567980692,1.0,1.0,0.6695768972464742,0.6695768972464742,0.3304231027535259,0.3304231027535259,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.5,14,logreg,15,15,1751,1057,0.8720731010850943,0.586565752128666,0.8282896486255675,0.8080645161290323,0.13729977116704806,0.893048128342246,0.938329663351511,0.12610109273834258,0.0854364882197032,33340.593344362016,32951.94508009154,0.01165690904946651
random_sessions,n/a,0.5,14,tree,15,15,1751,1057,0.8720731010850943,0.586565752128666,0.8533945524547433,0.9516129032258065,0.2631578947368421,0.8368794326241135,0.8276117089833196,0.1371079854900351,0.1239721246359306,63615.58430953587,63157.8947368421,0.007194613987459166
random_sessions,n/a,0.5,14,rf,15,15,1751,1057,0.8720731010850943,0.586565752128666,0.902582889795166,0.9967741935483871,0.2151029748283753,0.8679775280898876,0.9379957217714961,0.08907839653560007,0.11929314734155645,52104.12439258084,51624.71395881007,0.009201007393553496
random_sessions,n/a,0.5,14,xgboost,15,15,1751,1057,0.8720731010850943,0.586565752128666,0.9193474089376602,0.9774193548387097,0.15331807780320367,0.9004457652303121,0.9187928930409524,0.06740846484899521,0.04933643819160263,37266.44016607808,36796.33867276888,0.012614606901388738
random_sessions,n/a,0.5,14,hgb,15,15,1751,1057,0.8720731010850943,0.586565752128666,0.9157807271154416,0.9870967741935484,0.17391304347826086,0.8895348837209303,0.9242452014937195,0.07494814190864357,0.07115946280207561,42213.88639832259,41739.13043478261,0.011246440544712513
random_sessions,n/a,0.5,14,mlp,15,15,1751,1057,0.8720731010850943,0.586565752128666,0.8888389613369536,0.9790322580645161,0.2219679633867277,0.8622159090909091,0.9662734974419226,0.09847584366798401,0.11258728514613128,53743.18845116231,53272.311212814646,0.00876161708893696
random_sessions,n/a,0.5,14,stratified,15,15,1751,1057,0.8720731010850943,0.586565752128666,0.45170759142389477,0.8612903225806452,0.8627002288329519,0.5861690450054885,0.5862240721225744,0.4380321665089877,0.43424787133396403,207462.30277044827,207048.05491990846,0.0019967379374851726
random_sessions,n/a,0.5,14,majority,15,15,1751,1057,0.8720731010850943,0.586565752128666,0.3697078115682767,1.0,1.0,0.586565752128666,0.586565752128666,0.413434247871334,0.4134342478713339,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.5,15,logreg,15,15,1334,1474,0.7188905547226386,0.8059701492537313,0.670223898272913,0.6952861952861953,0.16433566433566432,0.9461626575028637,0.9598071086448965,0.2119833387791406,0.22983676753907414,39774.96562666903,39440.55944055944,0.008407453805198873
random_sessions,n/a,0.5,15,tree,15,15,1334,1474,0.7188905547226386,0.8059701492537313,0.7457689894706607,0.8712121212121212,0.34265734265734266,0.913503971756399,0.8996549188583282,0.17028493894165536,0.17028493894165536,82656.78209565984,82237.76223776223,0.005069394758347548
random_sessions,n/a,0.5,15,rf,15,15,1334,1474,0.7188905547226386,0.8059701492537313,0.8134141274047656,0.8998316498316499,0.22727272727272727,0.9426807760141094,0.9763704919206678,0.09041637414576344,0.11650656510967046,54978.23930689662,54545.454545454544,0.0078719283647155
random_sessions,n/a,0.5,15,xgboost,15,15,1334,1474,0.7188905547226386,0.8059701492537313,0.7826858798937685,0.877104377104377,0.25524475524475526,0.9345291479820628,0.9752709161906902,0.11077959835529327,0.10215489769775538,61680.59506736862,61258.74125874126,0.006839327801014236
random_sessions,n/a,0.5,15,hgb,15,15,1334,1474,0.7188905547226386,0.8059701492537313,0.8123517100904288,0.9065656565656566,0.24825174825174826,0.9381533101045296,0.975383272550512,0.11277407753838103,0.09986232721843097,60016.44314269565,59580.419580419584,0.007265068362004953
random_sessions,n/a,0.5,15,mlp,15,15,1334,1474,0.7188905547226386,0.8059701492537313,0.7867916513675601,0.8653198653198653,0.21328671328671328,0.9439853076216712,0.9729376613178993,0.10412196069955826,0.12563988408365218,51604.99709597906,51188.81118881119,0.00806483733336552
random_sessions,n/a,0.5,15,stratified,15,15,1334,1474,0.7188905547226386,0.8059701492537313,0.4981083535108959,0.7154882154882155,0.7062937062937062,0.8079847908745247,0.807411601591841,0.36635006784260515,0.3541383989145183,169854.61209910107,169510.4895104895,0.0020259831885565136
random_sessions,n/a,0.5,15,majority,15,15,1334,1474,0.7188905547226386,0.8059701492537313,0.4462809917355372,1.0,1.0,0.8059701492537313,0.8059701492537313,0.19402985074626866,0.19402985074626866,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.5,16,logreg,15,15,1096,1712,0.5018248175182481,0.9328271028037384,0.5018741598884363,0.5967438948027551,0.02608695652173913,0.9968619246861925,0.9892772751925589,0.32914431025221,0.39422287141814005,6547.880656906091,6260.869565217391,0.04383266994733441
random_sessions,n/a,0.5,16,tree,15,15,1096,1712,0.5018248175182481,0.9328271028037384,0.540096901165433,0.6505948653725736,0.0,1.0,0.9765294448118259,0.32593457943925236,0.3259345794392523,312.9113580950254,0.0,1.0
random_sessions,n/a,0.5,16,rf,15,15,1096,1712,0.5018248175182481,0.9328271028037384,0.6246017931140704,0.7664370695053225,0.0,1.0,0.9990775133295211,0.1644704426681522,0.29319366755816867,368.62704745746976,0.0,1.0
random_sessions,n/a,0.5,16,xgboost,15,15,1096,1712,0.5018248175182481,0.9328271028037384,0.6282429777014135,0.7708202880400752,0.0,1.0,0.9993898917264017,0.18848775327205658,0.23948341477356713,370.73520867658925,0.0,1.0
random_sessions,n/a,0.5,16,hgb,15,15,1096,1712,0.5018248175182481,0.9328271028037384,0.6235696967742503,0.765184721352536,0.0,1.0,0.9987854270427678,0.19536137224047673,0.21594114161567915,368.0247156805784,0.0,1.0
random_sessions,n/a,0.5,16,mlp,15,15,1096,1712,0.5018248175182481,0.9328271028037384,0.6041307471264368,0.7426424546023794,0.008695652173913044,0.9991575400168492,0.9982686752184884,0.20206895470619202,0.24213616277490055,2444.139265435666,2086.9565217391305,0.14613845812622617
random_sessions,n/a,0.5,16,stratified,15,15,1096,1712,0.5018248175182481,0.9328271028037384,0.3875887510765412,0.5084533500313086,0.5130434782608696,0.9322617680826636,0.932539656470919,0.4929906542056075,0.4824766355140187,123374.98148402656,123130.4347826087,0.0019821417476729307
random_sessions,n/a,0.5,16,majority,15,15,1096,1712,0.5018248175182481,0.9328271028037384,0.48262314898760955,1.0,1.0,0.9328271028037384,0.9328271028037384,0.06717289719626168,0.06717289719626168,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.5,17,logreg,15,15,1604,1204,0.7082294264339152,0.8397009966777409,0.6572195691658043,0.8051434223541049,0.39896373056994816,0.9135802469135802,0.957888510261927,0.16412092251668856,0.16039581135986233,96138.5386661763,95751.29533678756,0.004027971870192247
random_sessions,n/a,0.5,17,tree,15,15,1604,1204,0.7082294264339152,0.8397009966777409,0.739237514155059,0.9050445103857567,0.40932642487046633,0.920523138832998,0.9128486327529736,0.14534883720930233,0.14534883720930233,98673.63391779485,98238.34196891192,0.004411431216221057
random_sessions,n/a,0.5,17,rf,15,15,1604,1204,0.7082294264339152,0.8397009966777409,0.7955197771776974,0.9624134520276953,0.42487046632124353,0.9222748815165877,0.9661442844132618,0.08739154929641077,0.06442095305545532,102431.7961425226,101968.91191709845,0.004518950588156137
random_sessions,n/a,0.5,17,xgboost,15,15,1604,1204,0.7082294264339152,0.8397009966777409,0.7603135496616357,0.9198813056379822,0.39378238341968913,0.9244532803180915,0.9682780972774527,0.10717474669218063,0.10454336156269174,94950.19990319657,94507.77202072539,0.004659578209653449
random_sessions,n/a,0.5,17,hgb,15,15,1604,1204,0.7082294264339152,0.8397009966777409,0.7797895192157502,0.9416419386745796,0.40414507772020725,0.9242718446601942,0.9632737191322641,0.10626741231641326,0.09391976870804986,97447.71257125035,96994.81865284975,0.004647558228413615
random_sessions,n/a,0.5,17,mlp,15,15,1604,1204,0.7082294264339152,0.8397009966777409,0.617769396726369,0.7438180019782393,0.38341968911917096,0.910411622276029,0.9364283705793459,0.23238420486450195,0.23137985124200777,92378.47352582503,92020.72538860103,0.0038726352966201804
random_sessions,n/a,0.5,17,stratified,15,15,1604,1204,0.7082294264339152,0.8397009966777409,0.5062475472882819,0.7131552917903067,0.6632124352331606,0.8492343934040048,0.8464997890018123,0.34717607973421927,0.3471760797342193,159513.9849971002,159170.98445595856,0.002150285074677721
random_sessions,n/a,0.5,17,majority,15,15,1604,1204,0.7082294264339152,0.8397009966777409,0.4564334085778781,1.0,1.0,0.8397009966777409,0.8397009966777409,0.16029900332225913,0.16029900332225916,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.5,18,logreg,15,15,1610,1198,0.8944099378881988,0.5901502504173622,0.7322219459049784,0.8387553041018387,0.38289205702647655,0.7592829705505761,0.73908555328629,0.23010568204084714,0.20148785338659736,92297.50305105266,91894.09368635438,0.004370750576807487
random_sessions,n/a,0.5,18,tree,15,15,1610,1198,0.8944099378881988,0.5901502504173622,0.7494103618204337,1.0,0.5173116089613035,0.7356919875130072,0.7356919875130072,0.21202003338898165,0.21202003338898165,124635.74807456053,124154.78615071283,0.0038589404025558605
random_sessions,n/a,0.5,18,rf,15,15,1610,1198,0.8944099378881988,0.5901502504173622,0.7703079047851166,1.0,0.48065173116089616,0.7497348886532343,0.8458892771398296,0.1732844872976865,0.1798189968533228,115837.37740246278,115356.41547861508,0.00415204431102279
random_sessions,n/a,0.5,18,xgboost,15,15,1610,1198,0.8944099378881988,0.5901502504173622,0.7916463294903082,1.0,0.4419551934826884,0.7651515151515151,0.8660397097484491,0.174950510263443,0.18148998201132646,106550.20835969292,106069.24643584521,0.004513946347472741
random_sessions,n/a,0.5,18,hgb,15,15,1610,1198,0.8944099378881988,0.5901502504173622,0.7894330482295449,1.0,0.4460285132382892,0.7634989200863931,0.8591719981824111,0.18005744455758216,0.18189695490896923,107527.80510103711,107046.84317718941,0.004472907480960536
random_sessions,n/a,0.5,18,mlp,15,15,1610,1198,0.8944099378881988,0.5901502504173622,0.7987876858171976,0.9971711456859972,0.4256619144602851,0.7713347921225383,0.8211806095950347,0.17088909447193146,0.1703542403982022,102638.46082310297,102158.85947046842,0.004672725494794188
random_sessions,n/a,0.5,18,stratified,15,15,1610,1198,0.8944099378881988,0.5901502504173622,0.4429526300494042,0.8939179632248939,0.890020366598778,0.5912067352666043,0.5910946612019746,0.4273789649415693,0.4273789649415693,214034.82848706137,213604.88798370672,0.0020087408502333943
