model,split_seed,tau,tp,fp,fn,tn
logreg,117,0.73,360,48,131,86
logreg,117,0.74,356,47,135,87
logreg,117,0.75,354,45,137,89
logreg,117,0.76,351,45,140,89
logreg,117,0.77,346,44,145,90
logreg,117,0.78,343,43,148,91
logreg,117,0.79,338,42,153,92
logreg,117,0.8,332,40,159,94
logreg,117,0.81,326,38,165,96
logreg,117,0.82,323,35,168,99
logreg,117,0.83,320,34,171,100
logreg,117,0.84,313,33,178,101
logreg,117,0.85,310,31,181,103
logreg,117,0.86,307,30,184,104
logreg,117,0.87,300,28,191,106
logreg,117,0.88,290,23,201,111
logreg,117,0.89,283,22,208,112
logreg,117,0.9,270,18,221,116
logreg,117,0.91,257,14,234,120
logreg,117,0.92,248,11,243,123
logreg,117,0.93,241,8,250,126
logreg,117,0.94,233,6,258,128
logreg,117,0.95,224,3,267,131
logreg,117,0.96,206,2,285,132
logreg,117,0.97,181,1,310,133
logreg,117,0.98,164,1,327,133
logreg,117,0.99,142,1,349,133
logreg,117,0.995,124,1,367,133
logreg,117,0.999,98,0,393,134
logreg,117,0.9995,92,0,399,134
tree,117,0.01,449,78,42,56
tree,117,0.02,449,78,42,56
tree,117,0.03,449,78,42,56
tree,117,0.04,438,77,53,57
tree,117,0.05,438,77,53,57
tree,117,0.06,438,77,53,57
tree,117,0.07,438,77,53,57
tree,117,0.08,438,77,53,57
tree,117,0.09,438,77,53,57
tree,117,0.1,438,77,53,57
tree,117,0.11,438,77,53,57
tree,117,0.12,438,77,53,57
tree,117,0.13,438,77,53,57
tree,117,0.14,433,77,58,57
tree,117,0.15,433,77,58,57
tree,117,0.16,433,77,58,57
tree,117,0.17,433,77,58,57
tree,117,0.18,433,77,58,57
tree,117,0.19,433,77,58,57
tree,117,0.2,433,77,58,57
tree,117,0.21,433,77,58,57
tree,117,0.22,433,77,58,57
tree,117,0.23,433,77,58,57
tree,117,0.24,433,77,58,57
tree,117,0.25,433,77,58,57
tree,117,0.26,433,77,58,57
tree,117,0.27,433,77,58,57
tree,117,0.28,433,77,58,57
tree,117,0.29,433,77,58,57
tree,117,0.3,433,77,58,57
tree,117,0.31,433,77,58,57
tree,117,0.32,433,77,58,57
tree,117,0.33,433,77,58,57
tree,117,0.34,433,77,58,57
tree,117,0.35,433,77,58,57
tree,117,0.36,433,77,58,57
tree,117,0.37,433,77,58,57
tree,117,0.38,433,77,58,57
tree,117,0.39,433,77,58,57
tree,117,0.4,433,77,58,57
tree,117,0.41,433,77,58,57
tree,117,0.42,433,77,58,57
tree,117,0.43,433,77,58,57
tree,117,0.44,433,77,58,57
tree,117,0.45,433,77,58,57
tree,117,0.46,433,77,58,57
tree,117,0.47,433,77,58,57
tree,117,0.48,433,77,58,57
tree,117,0.49,433,77,58,57
tree,117,0.5,433,77,58,57
tree,117,0.51,433,77,58,57
tree,117,0.52,433,77,58,57
tree,117,0.53,433,77,58,57
tree,117,0.54,433,77,58,57
tree,117,0.55,433,77,58,57
tree,117,0.56,433,77,58,57
tree,117,0.57,433,77,58,57
tree,117,0.58,433,77,58,57
tree,117,0.59,433,77,58,57
tree,117,0.6,433,77,58,57
tree,117,0.61,433,77,58,57
tree,117,0.62,433,77,58,57
tree,117,0.63,433,77,58,57
tree,117,0.64,433,77,58,57
tree,117,0.65,433,77,58,57
tree,117,0.66,433,77,58,57
tree,117,0.67,433,77,58,57
tree,117,0.68,433,77,58,57
tree,117,0.69,433,77,58,57
tree,117,0.7,433,77,58,57
tree,117,0.71,433,77,58,57
tree,117,0.72,433,77,58,57
tree,117,0.73,433,77,58,57
tree,117,0.74,433,77,58,57
tree,117,0.75,433,77,58,57
tree,117,0.76,433,77,58,57
tree,117,0.77,433,77,58,57
tree,117,0.78,433,77,58,57
tree,117,0.79,433,77,58,57
tree,117,0.8,433,77,58,57
tree,117,0.81,433,77,58,57
tree,117,0.82,433,77,58,57
tree,117,0.83,433,77,58,57
tree,117,0.84,433,77,58,57
tree,117,0.85,433,77,58,57
tree,117,0.86,433,77,58,57
tree,117,0.87,433,77,58,57
tree,117,0.88,433,77,58,57
tree,117,0.89,433,77,58,57
tree,117,0.9,433,77,58,57
tree,117,0.91,433,77,58,57
tree,117,0.92,433,77,58,57
tree,117,0.93,433,77,58,57
tree,117,0.94,433,77,58,57
tree,117,0.95,433,77,58,57
tree,117,0.96,433,77,58,57
tree,117,0.97,433,77,58,57
tree,117,0.98,433,77,58,57
tree,117,0.99,433,77,58,57
tree,117,0.995,433,77,58,57
tree,117,0.999,433,77,58,57
tree,117,0.9995,433,77,58,57
rf,117,0.01,491,117,0,17
rf,117,0.02,491,115,0,19
rf,117,0.03,491,114,0,20
rf,117,0.04,491,110,0,24
rf,117,0.05,491,108,0,26
rf,117,0.06,491,106,0,28
rf,117,0.07,491,103,0,31
rf,117,0.08,491,100,0,34
rf,117,0.09,491,96,0,38
rf,117,0.1,491,94,0,40
rf,117,0.11,491,93,0,41
rf,117,0.12,491,92,0,42
rf,117,0.13,491,89,0,45
rf,117,0.14,491,87,0,47
rf,117,0.15,491,86,0,48
rf,117,0.16,491,86,0,48
rf,117,0.17,491,85,0,49
rf,117,0.18,491,85,0,49
rf,117,0.19,491,85,0,49
rf,117,0.2,491,83,0,51
rf,117,0.21,491,82,0,52
rf,117,0.22,491,82,0,52
rf,117,0.23,491,82,0,52
rf,117,0.24,491,82,0,52
rf,117,0.25,491,81,0,53
rf,117,0.26,491,81,0,53
rf,117,0.27,491,81,0,53
rf,117,0.28,491,81,0,53
rf,117,0.29,491,80,0,54
rf,117,0.3,490,80,1,54
rf,117,0.31,490,78,1,56
rf,117,0.32,490,78,1,56
rf,117,0.33,490,78,1,56
rf,117,0.34,490,78,1,56
rf,117,0.35,490,78,1,56
rf,117,0.36,490,78,1,56
rf,117,0.37,490,78,1,56
rf,117,0.38,490,78,1,56
rf,117,0.39,489,78,2,56
rf,117,0.4,489,78,2,56
rf,117,0.41,489,78,2,56
rf,117,0.42,489,78,2,56
rf,117,0.43,489,78,2,56
rf,117,0.44,489,78,2,56
rf,117,0.45,489,78,2,56
rf,117,0.46,489,78,2,56
rf,117,0.47,489,78,2,56
rf,117,0.48,488,78,3,56
rf,117,0.49,488,78,3,56
rf,117,0.5,486,78,5,56
rf,117,0.51,485,78,6,56
rf,117,0.52,483,78,8,56
rf,117,0.53,483,78,8,56
rf,117,0.54,478,78,13,56
rf,117,0.55,477,78,14,56
rf,117,0.56,476,78,15,56
rf,117,0.57,472,78,19,56
rf,117,0.58,467,78,24,56
rf,117,0.59,465,78,26,56
rf,117,0.6,464,78,27,56
rf,117,0.61,463,78,28,56
rf,117,0.62,460,78,31,56
rf,117,0.63,459,78,32,56
rf,117,0.64,457,78,34,56
rf,117,0.65,455,76,36,58
rf,117,0.66,455,76,36,58
rf,117,0.67,452,75,39,59
rf,117,0.68,452,75,39,59
rf,117,0.69,450,73,41,61
rf,117,0.7,447,72,44,62
rf,117,0.71,442,71,49,63
rf,117,0.72,439,67,52,67
rf,117,0.73,439,66,52,68
rf,117,0.74,436,64,55,70
rf,117,0.75,433,61,58,73
rf,117,0.76,426,57,65,77
rf,117,0.77,425,56,66,78
rf,117,0.78,417,56,74,78
rf,117,0.79,411,51,80,83
rf,117,0.8,403,51,88,83
rf,117,0.81,394,49,97,85
rf,117,0.82,391,45,100,89
rf,117,0.83,384,44,107,90
rf,117,0.84,371,41,120,93
rf,117,0.85,364,36,127,98
rf,117,0.86,357,33,134,101
rf,117,0.87,350,30,141,104
rf,117,0.88,330,24,161,110
rf,117,0.89,323,18,168,116
rf,117,0.9,313,18,178,116
rf,117,0.91,299,13,192,121
rf,117,0.92,282,13,209,121
rf,117,0.93,262,9,229,125
rf,117,0.94,247,8,244,126
rf,117,0.95,220,7,271,127
rf,117,0.96,200,4,291,130
rf,117,0.97,159,2,332,132
rf,117,0.98,106,1,385,133
rf,117,0.99,57,1,434,133
rf,117,0.995,42,0,449,134
rf,117,0.999,27,0,464,134
rf,117,0.9995,27,0,464,134
xgboost,117,0.01,491,84,0,50
xgboost,117,0.02,491,81,0,53
xgboost,117,0.03,491,81,0,53
xgboost,117,0.04,491,81,0,53
xgboost,117,0.05,491,81,0,53
xgboost,117,0.06,491,80,0,54
xgboost,117,0.07,491,80,0,54
xgboost,117,0.08,491,79,0,55
xgboost,117,0.09,490,79,1,55
xgboost,117,0.1,490,79,1,55
xgboost,117,0.11,490,79,1,55
xgboost,117,0.12,490,79,1,55
xgboost,117,0.13,489,78,2,56
xgboost,117,0.14,489,78,2,56
xgboost,117,0.15,489,78,2,56
xgboost,117,0.16,489,78,2,56
xgboost,117,0.17,489,78,2,56
xgboost,117,0.18,489,78,2,56
xgboost,117,0.19,489,78,2,56
xgboost,117,0.2,489,78,2,56
xgboost,117,0.21,489,78,2,56
xgboost,117,0.22,488,78,3,56
xgboost,117,0.23,488,78,3,56
xgboost,117,0.24,488,78,3,56
xgboost,117,0.25,488,78,3,56
xgboost,117,0.26,488,78,3,56
xgboost,117,0.27,487,78,4,56
xgboost,117,0.28,487,78,4,56
xgboost,117,0.29,487,78,4,56
xgboost,117,0.3,487,78,4,56
xgboost,117,0.31,487,78,4,56
xgboost,117,0.32,487,78,4,56
xgboost,117,0.33,487,78,4,56
xgboost,117,0.34,487,78,4,56
xgboost,117,0.35,486,78,5,56
xgboost,117,0.36,486,78,5,56
xgboost,117,0.37,486,78,5,56
xgboost,117,0.38,486,78,5,56
xgboost,117,0.39,486,78,5,56
xgboost,117,0.4,486,78,5,56
xgboost,117,0.41,486,78,5,56
xgboost,117,0.42,486,78,5,56
xgboost,117,0.43,486,78,5,56
xgboost,117,0.44,486,78,5,56
xgboost,117,0.45,486,78,5,56
xgboost,117,0.46,486,78,5,56
xgboost,117,0.47,486,78,5,56
xgboost,117,0.48,486,78,5,56
xgboost,117,0.49,484,78,7,56
xgboost,117,0.5,484,78,7,56
xgboost,117,0.51,484,78,7,56
xgboost,117,0.52,484,78,7,56
xgboost,117,0.53,483,77,8,57
xgboost,117,0.54,483,77,8,57
xgboost,117,0.55,482,77,9,57
xgboost,117,0.56,482,77,9,57
xgboost,117,0.57,481,77,10,57
xgboost,117,0.58,481,77,10,57
xgboost,117,0.59,481,77,10,57
xgboost,117,0.6,481,77,10,57
xgboost,117,0.61,481,77,10,57
xgboost,117,0.62,480,77,11,57
xgboost,117,0.63,479,77,12,57
xgboost,117,0.64,478,77,13,57
xgboost,117,0.65,477,77,14,57
xgboost,117,0.66,477,77,14,57
xgboost,117,0.67,477,77,14,57
xgboost,117,0.68,476,77,15,57
xgboost,117,0.69,476,77,15,57
xgboost,117,0.7,476,77,15,57
xgboost,117,0.71,476,76,15,58
xgboost,117,0.72,475,76,16,58
xgboost,117,0.73,473,76,18,58
xgboost,117,0.74,471,76,20,58
xgboost,117,0.75,470,76,21,58
xgboost,117,0.76,470,76,21,58
xgboost,117,0.77,466,76,25,58
xgboost,117,0.78,466,76,25,58
xgboost,117,0.79,465,76,26,58
xgboost,117,0.8,465,76,26,58
xgboost,117,0.81,465,76,26,58
xgboost,117,0.82,461,76,30,58
xgboost,117,0.83,461,76,30,58
xgboost,117,0.84,459,76,32,58
xgboost,117,0.85,455,76,36,58
xgboost,117,0.86,455,75,36,59
xgboost,117,0.87,455,75,36,59
xgboost,117,0.88,455,74,36,60
xgboost,117,0.89,452,73,39,61
xgboost,117,0.9,447,73,44,61
xgboost,117,0.91,446,73,45,61
xgboost,117,0.92,443,72,48,62
xgboost,117,0.93,438,71,53,63
xgboost,117,0.94,433,70,58,64
xgboost,117,0.95,420,69,71,65
xgboost,117,0.96,409,65,82,69
xgboost,117,0.97,392,62,99,72
xgboost,117,0.98,381,55,110,79
xgboost,117,0.99,353,36,138,98
xgboost,117,0.995,300,21,191,113
xgboost,117,0.999,76,3,415,131
xgboost,117,0.9995,34,0,457,134
hgb,117,0.01,489,80,2,54
hgb,117,0.02,489,79,2,55
hgb,117,0.03,487,79,4,55
hgb,117,0.04,487,79,4,55
hgb,117,0.05,487,79,4,55
hgb,117,0.06,487,79,4,55
hgb,117,0.07,487,79,4,55
hgb,117,0.08,487,78,4,56
hgb,117,0.09,487,78,4,56
hgb,117,0.1,487,78,4,56
hgb,117,0.11,487,78,4,56
hgb,117,0.12,487,78,4,56
hgb,117,0.13,487,78,4,56
hgb,117,0.14,487,78,4,56
hgb,117,0.15,487,78,4,56
hgb,117,0.16,487,78,4,56
hgb,117,0.17,487,78,4,56
hgb,117,0.18,487,78,4,56
hgb,117,0.19,487,78,4,56
hgb,117,0.2,487,78,4,56
hgb,117,0.21,487,78,4,56
hgb,117,0.22,487,78,4,56
hgb,117,0.23,487,78,4,56
hgb,117,0.24,487,78,4,56
hgb,117,0.25,486,78,5,56
hgb,117,0.26,486,78,5,56
hgb,117,0.27,486,78,5,56
hgb,117,0.28,486,78,5,56
hgb,117,0.29,486,78,5,56
hgb,117,0.3,486,78,5,56
hgb,117,0.31,486,78,5,56
hgb,117,0.32,486,78,5,56
hgb,117,0.33,486,78,5,56
hgb,117,0.34,486,78,5,56
hgb,117,0.35,486,78,5,56
hgb,117,0.36,486,78,5,56
hgb,117,0.37,486,78,5,56
hgb,117,0.38,486,78,5,56
hgb,117,0.39,486,78,5,56
hgb,117,0.4,486,78,5,56
hgb,117,0.41,486,78,5,56
hgb,117,0.42,486,78,5,56
hgb,117,0.43,486,78,5,56
hgb,117,0.44,486,78,5,56
hgb,117,0.45,486,78,5,56
hgb,117,0.46,486,78,5,56
hgb,117,0.47,486,78,5,56
hgb,117,0.48,486,78,5,56
hgb,117,0.49,486,78,5,56
hgb,117,0.5,486,78,5,56
hgb,117,0.51,486,78,5,56
hgb,117,0.52,486,78,5,56
hgb,117,0.53,486,78,5,56
hgb,117,0.54,486,78,5,56
hgb,117,0.55,485,78,6,56
hgb,117,0.56,484,78,7,56
hgb,117,0.57,484,78,7,56
hgb,117,0.58,484,78,7,56
hgb,117,0.59,484,78,7,56
hgb,117,0.6,484,78,7,56
hgb,117,0.61,484,78,7,56
hgb,117,0.62,484,78,7,56
hgb,117,0.63,484,78,7,56
hgb,117,0.64,484,78,7,56
hgb,117,0.65,484,78,7,56
hgb,117,0.66,484,78,7,56
hgb,117,0.67,484,78,7,56
hgb,117,0.68,484,78,7,56
hgb,117,0.69,484,78,7,56
hgb,117,0.7,484,78,7,56
hgb,117,0.71,484,78,7,56
hgb,117,0.72,484,78,7,56
hgb,117,0.73,484,78,7,56
hgb,117,0.74,484,78,7,56
hgb,117,0.75,484,78,7,56
hgb,117,0.76,484,78,7,56
hgb,117,0.77,484,78,7,56
hgb,117,0.78,484,78,7,56
hgb,117,0.79,484,78,7,56
hgb,117,0.8,484,78,7,56
hgb,117,0.81,484,78,7,56
hgb,117,0.82,484,78,7,56
hgb,117,0.83,484,78,7,56
hgb,117,0.84,484,78,7,56
hgb,117,0.85,484,78,7,56
hgb,117,0.86,484,78,7,56
hgb,117,0.87,484,78,7,56
hgb,117,0.88,484,78,7,56
hgb,117,0.89,483,78,8,56
hgb,117,0.9,482,77,9,57
hgb,117,0.91,482,77,9,57
hgb,117,0.92,481,77,10,57
hgb,117,0.93,481,77,10,57
hgb,117,0.94,480,76,11,58
hgb,117,0.95,478,75,13,59
hgb,117,0.96,477,75,14,59
hgb,117,0.97,475,75,16,59
hgb,117,0.98,472,75,19,59
hgb,117,0.99,465,75,26,59
hgb,117,0.995,457,72,34,62
hgb,117,0.999,433,64,58,70
hgb,117,0.9995,422,62,69,72
mlp,117,0.01,486,108,5,26
mlp,117,0.02,484,95,7,39
mlp,117,0.03,483,87,8,47
mlp,117,0.04,479,85,12,49
mlp,117,0.05,479,83,12,51
mlp,117,0.06,479,81,12,53
mlp,117,0.07,479,79,12,55
mlp,117,0.08,479,79,12,55
mlp,117,0.09,479,79,12,55
mlp,117,0.1,479,79,12,55
mlp,117,0.11,479,78,12,56
mlp,117,0.12,479,78,12,56
mlp,117,0.13,479,78,12,56
mlp,117,0.14,479,77,12,57
mlp,117,0.15,478,75,13,59
mlp,117,0.16,477,74,14,60
mlp,117,0.17,477,74,14,60
mlp,117,0.18,477,74,14,60
mlp,117,0.19,477,72,14,62
mlp,117,0.2,477,72,14,62
mlp,117,0.21,477,72,14,62
mlp,117,0.22,477,72,14,62
mlp,117,0.23,477,72,14,62
mlp,117,0.24,476,72,15,62
mlp,117,0.25,475,72,16,62
mlp,117,0.26,474,72,17,62
mlp,117,0.27,474,72,17,62
mlp,117,0.28,473,72,18,62
mlp,117,0.29,473,72,18,62
mlp,117,0.3,473,72,18,62
mlp,117,0.31,473,72,18,62
mlp,117,0.32,473,72,18,62
mlp,117,0.33,473,72,18,62
mlp,117,0.34,473,72,18,62
mlp,117,0.35,471,71,20,63
mlp,117,0.36,471,71,20,63
mlp,117,0.37,469,71,22,63
mlp,117,0.38,469,71,22,63
mlp,117,0.39,466,71,25,63
mlp,117,0.4,465,71,26,63
mlp,117,0.41,462,70,29,64
mlp,117,0.42,461,70,30,64
mlp,117,0.43,460,69,31,65
mlp,117,0.44,458,69,33,65
mlp,117,0.45,458,68,33,66
mlp,117,0.46,458,68,33,66
mlp,117,0.47,458,68,33,66
mlp,117,0.48,457,68,34,66
mlp,117,0.49,457,68,34,66
mlp,117,0.5,455,68,36,66
mlp,117,0.51,454,68,37,66
mlp,117,0.52,454,68,37,66
mlp,117,0.53,451,67,40,67
mlp,117,0.54,450,67,41,67
mlp,117,0.55,450,66,41,68
mlp,117,0.56,449,66,42,68
mlp,117,0.57,446,66,45,68
mlp,117,0.58,445,66,46,68
mlp,117,0.59,441,66,50,68
mlp,117,0.6,440,66,51,68
mlp,117,0.61,440,66,51,68
mlp,117,0.62,439,65,52,69
mlp,117,0.63,438,65,53,69
mlp,117,0.64,435,65,56,69
mlp,117,0.65,433,65,58,69
mlp,117,0.66,433,65,58,69
mlp,117,0.67,428,65,63,69
mlp,117,0.68,426,65,65,69
mlp,117,0.69,423,65,68,69
mlp,117,0.7,421,65,70,69
mlp,117,0.71,419,63,72,71
mlp,117,0.72,418,63,73,71
mlp,117,0.73,417,63,74,71
mlp,117,0.74,416,62,75,72
mlp,117,0.75,415,60,76,74
mlp,117,0.76,414,60,77,74
mlp,117,0.77,411,59,80,75
mlp,117,0.78,410,59,81,75
mlp,117,0.79,407,58,84,76
mlp,117,0.8,403,57,88,77
mlp,117,0.81,401,55,90,79
mlp,117,0.82,398,55,93,79
mlp,117,0.83,393,55,98,79
mlp,117,0.84,387,55,104,79
mlp,117,0.85,384,53,107,81
mlp,117,0.86,381,51,110,83
mlp,117,0.87,375,51,116,83
mlp,117,0.88,370,51,121,83
mlp,117,0.89,368,49,123,85
mlp,117,0.9,363,47,128,87
mlp,117,0.91,357,44,134,90
mlp,117,0.92,350,41,141,93
mlp,117,0.93,338,39,153,95
mlp,117,0.94,329,38,162,96
mlp,117,0.95,312,36,179,98
mlp,117,0.96,298,30,193,104
mlp,117,0.97,280,24,211,110
mlp,117,0.98,265,20,226,114
mlp,117,0.99,226,14,265,120
mlp,117,0.995,188,10,303,124
mlp,117,0.999,138,4,353,130
mlp,117,0.9995,128,3,363,131
majority,118,0.01,441,171,0,0
majority,118,0.02,441,171,0,0
majority,118,0.03,441,171,0,0
majority,118,0.04,441,171,0,0
majority,118,0.05,441,171,0,0
majority,118,0.06,441,171,0,0
majority,118,0.07,441,171,0,0
majority,118,0.08,441,171,0,0
majority,118,0.09,441,171,0,0
majority,118,0.1,441,171,0,0
majority,118,0.11,441,171,0,0
majority,118,0.12,441,171,0,0
majority,118,0.13,441,171,0,0
majority,118,0.14,441,171,0,0
majority,118,0.15,441,171,0,0
majority,118,0.16,441,171,0,0
majority,118,0.17,441,171,0,0
majority,118,0.18,441,171,0,0
majority,118,0.19,441,171,0,0
majority,118,0.2,441,171,0,0
majority,118,0.21,441,171,0,0
majority,118,0.22,441,171,0,0
majority,118,0.23,441,171,0,0
majority,118,0.24,441,171,0,0
majority,118,0.25,441,171,0,0
majority,118,0.26,441,171,0,0
majority,118,0.27,441,171,0,0
majority,118,0.28,441,171,0,0
majority,118,0.29,441,171,0,0
majority,118,0.3,441,171,0,0
majority,118,0.31,441,171,0,0
majority,118,0.32,441,171,0,0
majority,118,0.33,441,171,0,0
majority,118,0.34,441,171,0,0
majority,118,0.35,441,171,0,0
majority,118,0.36,441,171,0,0
majority,118,0.37,441,171,0,0
majority,118,0.38,441,171,0,0
majority,118,0.39,441,171,0,0
majority,118,0.4,441,171,0,0
majority,118,0.41,441,171,0,0
majority,118,0.42,441,171,0,0
majority,118,0.43,441,171,0,0
majority,118,0.44,441,171,0,0
majority,118,0.45,441,171,0,0
majority,118,0.46,441,171,0,0
majority,118,0.47,441,171,0,0
majority,118,0.48,441,171,0,0
majority,118,0.49,441,171,0,0
majority,118,0.5,441,171,0,0
majority,118,0.51,441,171,0,0
majority,118,0.52,441,171,0,0
majority,118,0.53,441,171,0,0
majority,118,0.54,441,171,0,0
majority,118,0.55,441,171,0,0
majority,118,0.56,441,171,0,0
majority,118,0.57,441,171,0,0
majority,118,0.58,441,171,0,0
majority,118,0.59,441,171,0,0
majority,118,0.6,441,171,0,0
majority,118,0.61,441,171,0,0
majority,118,0.62,441,171,0,0
majority,118,0.63,441,171,0,0
majority,118,0.64,441,171,0,0
majority,118,0.65,441,171,0,0
majority,118,0.66,441,171,0,0
majority,118,0.67,441,171,0,0
majority,118,0.68,441,171,0,0
majority,118,0.69,441,171,0,0
majority,118,0.7,441,171,0,0
majority,118,0.71,441,171,0,0
majority,118,0.72,441,171,0,0
majority,118,0.73,441,171,0,0
majority,118,0.74,441,171,0,0
majority,118,0.75,441,171,0,0
majority,118,0.76,441,171,0,0
majority,118,0.77,441,171,0,0
majority,118,0.78,441,171,0,0
majority,118,0.79,441,171,0,0
majority,118,0.8,441,171,0,0
majority,118,0.81,441,171,0,0
majority,118,0.82,441,171,0,0
majority,118,0.83,441,171,0,0
majority,118,0.84,441,171,0,0
majority,118,0.85,441,171,0,0
majority,118,0.86,441,171,0,0
majority,118,0.87,441,171,0,0
majority,118,0.88,441,171,0,0
majority,118,0.89,441,171,0,0
majority,118,0.9,441,171,0,0
majority,118,0.91,441,171,0,0
majority,118,0.92,441,171,0,0
majority,118,0.93,441,171,0,0
majority,118,0.94,441,171,0,0
majority,118,0.95,441,171,0,0
majority,118,0.96,441,171,0,0
majority,118,0.97,441,171,0,0
majority,118,0.98,441,171,0,0
majority,118,0.99,441,171,0,0
majority,118,0.995,441,171,0,0
majority,118,0.999,441,171,0,0
majority,118,0.9995,441,171,0,0
stratified,118,0.01,346,132,95,39
stratified,118,0.02,346,132,95,39
stratified,118,0.03,346,132,95,39
stratified,118,0.04,346,132,95,39
stratified,118,0.05,346,132,95,39
stratified,118,0.06,346,132,95,39
stratified,118,0.07,346,132,95,39
stratified,118,0.08,346,132,95,39
stratified,118,0.09,346,132,95,39
stratified,118,0.1,346,132,95,39
stratified,118,0.11,346,132,95,39
stratified,118,0.12,346,132,95,39
stratified,118,0.13,346,132,95,39
stratified,118,0.14,346,132,95,39
stratified,118,0.15,346,132,95,39
stratified,118,0.16,346,132,95,39
stratified,118,0.17,346,132,95,39
stratified,118,0.18,346,132,95,39
stratified,118,0.19,346,132,95,39
stratified,118,0.2,346,132,95,39
stratified,118,0.21,346,132,95,39
stratified,118,0.22,346,132,95,39
stratified,118,0.23,346,132,95,39
stratified,118,0.24,346,132,95,39
stratified,118,0.25,346,132,95,39
stratified,118,0.26,346,132,95,39
stratified,118,0.27,346,132,95,39
stratified,118,0.28,346,132,95,39
stratified,118,0.29,346,132,95,39
stratified,118,0.3,346,132,95,39
stratified,118,0.31,346,132,95,39
stratified,118,0.32,346,132,95,39
stratified,118,0.33,346,132,95,39
stratified,118,0.34,346,132,95,39
stratified,118,0.35,346,132,95,39
stratified,118,0.36,346,132,95,39
stratified,118,0.37,346,132,95,39
stratified,118,0.38,346,132,95,39
stratified,118,0.39,346,132,95,39
stratified,118,0.4,346,132,95,39
stratified,118,0.41,346,132,95,39
stratified,118,0.42,346,132,95,39
stratified,118,0.43,346,132,95,39
stratified,118,0.44,346,132,95,39
stratified,118,0.45,346,132,95,39
stratified,118,0.46,346,132,95,39
stratified,118,0.47,346,132,95,39
stratified,118,0.48,346,132,95,39
stratified,118,0.49,346,132,95,39
stratified,118,0.5,346,132,95,39
stratified,118,0.51,346,132,95,39
stratified,118,0.52,346,132,95,39
stratified,118,0.53,346,132,95,39
stratified,118,0.54,346,132,95,39
stratified,118,0.55,346,132,95,39
stratified,118,0.56,346,132,95,39
stratified,118,0.57,346,132,95,39
stratified,118,0.58,346,132,95,39
stratified,118,0.59,346,132,95,39
stratified,118,0.6,346,132,95,39
stratified,118,0.61,346,132,95,39
stratified,118,0.62,346,132,95,39
stratified,118,0.63,346,132,95,39
stratified,118,0.64,346,132,95,39
stratified,118,0.65,346,132,95,39
stratified,118,0.66,346,132,95,39
stratified,118,0.67,346,132,95,39
stratified,118,0.68,346,132,95,39
stratified,118,0.69,346,132,95,39
stratified,118,0.7,346,132,95,39
stratified,118,0.71,346,132,95,39
stratified,118,0.72,346,132,95,39
stratified,118,0.73,346,132,95,39
stratified,118,0.74,346,132,95,39
stratified,118,0.75,346,132,95,39
stratified,118,0.76,346,132,95,39
stratified,118,0.77,346,132,95,39
stratified,118,0.78,346,132,95,39
stratified,118,0.79,346,132,95,39
stratified,118,0.8,346,132,95,39
stratified,118,0.81,346,132,95,39
stratified,118,0.82,346,132,95,39
stratified,118,0.83,346,132,95,39
stratified,118,0.84,346,132,95,39
stratified,118,0.85,346,132,95,39
stratified,118,0.86,346,132,95,39
stratified,118,0.87,346,132,95,39
stratified,118,0.88,346,132,95,39
stratified,118,0.89,346,132,95,39
stratified,118,0.9,346,132,95,39
stratified,118,0.91,346,132,95,39
stratified,118,0.92,346,132,95,39
stratified,118,0.93,346,132,95,39
stratified,118,0.94,346,132,95,39
stratified,118,0.95,346,132,95,39
stratified,118,0.96,346,132,95,39
stratified,118,0.97,346,132,95,39
stratified,118,0.98,346,132,95,39
stratified,118,0.99,346,132,95,39
stratified,118,0.995,346,132,95,39
stratified,118,0.999,346,132,95,39
stratified,118,0.9995,346,132,95,39
logreg,118,0.01,441,170,0,1
logreg,118,0.02,441,160,0,11
logreg,118,0.03,441,148,0,23
logreg,118,0.04,441,140,0,31
logreg,118,0.05,441,136,0,35
logreg,118,0.06,441,132,0,39
logreg,118,0.07,441,124,0,47
logreg,118,0.08,441,119,0,52
logreg,118,0.09,441,111,0,60
logreg,118,0.1,441,103,0,68
logreg,118,0.11,440,97,1,74
logreg,118,0.12,440,95,1,76
logreg,118,0.13,440,84,1,87
logreg,118,0.14,440,79,1,92
logreg,118,0.15,440,74,1,97
logreg,118,0.16,440,72,1,99
logreg,118,0.17,439,70,2,101
logreg,118,0.18,439,68,2,103
logreg,118,0.19,439,68,2,103
logreg,118,0.2,439,67,2,104
logreg,118,0.21,439,66,2,105
logreg,118,0.22,439,64,2,107
logreg,118,0.23,439,63,2,108
logreg,118,0.24,439,63,2,108
logreg,118,0.25,438,63,3,108
logreg,118,0.26,438,62,3,109
logreg,118,0.27,438,62,3,109
logreg,118,0.28,437,61,4,110
logreg,118,0.29,436,61,5,110
logreg,118,0.3,435,60,6,111
logreg,118,0.31,434,60,7,111
logreg,118,0.32,430,59,11,112
logreg,118,0.33,430,59,11,112
logreg,118,0.34,430,58,11,113
logreg,118,0.35,429,58,12,113
logreg,118,0.36,428,58,13,113
logreg,118,0.37,428,58,13,113
logreg,118,0.38,428,58,13,113
logreg,118,0.39,427,58,14,113
logreg,118,0.4,425,58,16,113
logreg,118,0.41,422,58,19,113
logreg,118,0.42,420,58,21,113
logreg,118,0.43,417,58,24,113
