model,split_seed,tau,pi,lambda_b,alerts_per_hour,true_alerts_per_hour,false_alerts_per_hour,alerts_per_day,alerts_per_100k_benign,ppv,npv,fdr,missed_attacks_per_hour,recall,fpr,precision_corpus
rf,112,0.05,0.003,240000.0,159122.1664994985,722.1664994984955,158400.0,3818931.995987964,66300.90270812437,0.004538440591812653,1.0,0.9954615594081874,0.0,1.0,0.66,0.8190127970749543
rf,112,0.05,0.01,240000.0,160824.24242424243,2424.2424242424245,158400.0,3859781.8181818184,67010.101010101,0.015073861923424782,1.0,0.9849261380765753,0.0,1.0,0.66,0.8190127970749543
rf,112,0.05,0.03,240000.0,165822.68041237115,7422.6804123711345,158400.0,3979744.3298969073,69092.78350515464,0.044762757385854966,1.0,0.955237242614145,0.0,1.0,0.66,0.8190127970749543
rf,112,0.05,0.1,240000.0,185066.66666666666,26666.666666666664,158400.0,4441600.0,77111.11111111111,0.1440922190201729,1.0,0.8559077809798271,0.0,1.0,0.66,0.8190127970749543
rf,112,0.1,0.0001,240000.0,136024.00240024002,24.002400240024002,136000.0,3264576.05760576,56676.667666766676,0.00017645709445748267,1.0,0.9998235429055425,0.0,1.0,0.5666666666666667,0.8405253283302064
rf,112,0.1,0.0003,240000.0,136072.02160648195,72.02160648194459,136000.0,3265728.5185555667,56696.675669367476,0.0005292903392751074,1.0,0.9994707096607249,0.0,1.0,0.5666666666666667,0.8405253283302064
rf,112,0.1,0.001,240000.0,136240.24024024024,240.24024024024024,136000.0,3269765.7657657657,56766.76676676676,0.0017633574325515782,1.0,0.9982366425674484,0.0,1.0,0.5666666666666667,0.8405253283302064
rf,112,0.1,0.002,240000.0,136480.9619238477,480.9619238476954,136000.0,3275543.086172345,56867.067468269874,0.0035240220838717255,1.0,0.9964759779161283,0.0,1.0,0.5666666666666667,0.8405253283302064
rf,112,0.1,0.003,240000.0,136722.1664994985,722.1664994984955,136000.0,3281331.995987964,56967.56937479104,0.00528200011737778,1.0,0.9947179998826222,0.0,1.0,0.5666666666666667,0.8405253283302064
rf,112,0.1,0.01,240000.0,138424.24242424243,2424.2424242424245,136000.0,3322181.8181818184,57676.767676767675,0.017513134851138354,1.0,0.9824868651488616,0.0,1.0,0.5666666666666667,0.8405253283302064
rf,112,0.1,0.03,240000.0,143422.68041237115,7422.6804123711345,136000.0,3442144.3298969073,59759.45017182131,0.051753881541115584,1.0,0.9482461184588844,0.0,1.0,0.5666666666666667,0.8405253283302064
rf,112,0.1,0.1,240000.0,162666.66666666666,26666.666666666664,136000.0,3904000.0,67777.77777777778,0.16393442622950818,1.0,0.8360655737704918,0.0,1.0,0.5666666666666667,0.8405253283302064
rf,112,0.15000000000000002,0.0001,240000.0,86424.00240024002,24.002400240024002,86400.0,2074176.0576057604,36010.00100010001,0.0002777284038393175,1.0,0.9997222715961607,0.0,1.0,0.36,0.8924302788844621
rf,112,0.15000000000000002,0.0003,240000.0,86472.02160648194,72.02160648194459,86400.0,2075328.5185555667,36030.00900270081,0.0008328891257995736,1.0,0.9991671108742004,0.0,1.0,0.36,0.8924302788844621
rf,112,0.15000000000000002,0.001,240000.0,86640.24024024024,240.24024024024024,86400.0,2079365.7657657657,36100.1001001001,0.0027728482697426796,1.0,0.9972271517302573,0.0,1.0,0.36,0.8924302788844621
rf,112,0.15000000000000002,0.002,240000.0,86880.9619238477,480.9619238476954,86400.0,2085143.0861723449,36200.40080160321,0.005535872453498671,1.0,0.9944641275465014,0.0,1.0,0.36,0.8924302788844621
rf,112,0.15000000000000002,0.003,240000.0,87122.16649949849,722.1664994984955,86400.0,2090931.9959879639,36300.90270812438,0.008289124668435014,1.0,0.991710875331565,0.0,1.0,0.36,0.8924302788844621
rf,112,0.15000000000000002,0.01,240000.0,88824.24242424243,2424.2424242424245,86400.0,2131781.8181818184,37010.10101010101,0.027292576419213975,1.0,0.972707423580786,0.0,1.0,0.36,0.8924302788844621
rf,112,0.15000000000000002,0.03,240000.0,93822.68041237113,7422.6804123711345,86400.0,2251744.3298969073,39092.78350515464,0.07911392405063292,1.0,0.9208860759493671,0.0,1.0,0.36,0.8924302788844621
rf,112,0.15000000000000002,0.1,240000.0,113066.66666666666,26666.666666666664,86400.0,2713600.0,47111.11111111111,0.2358490566037736,1.0,0.7641509433962264,0.0,1.0,0.36,0.8924302788844621
rf,112,0.2,0.0001,240000.0,56023.84166988127,23.84166988127384,56000.0,1344572.2000771505,23343.26736245053,0.00042556292411648834,0.9999991264662047,0.9995744370758836,0.16073035875016148,0.9933035714285714,0.23333333333333334,0.9270833333333334
rf,112,0.2,0.0003,240000.0,56071.539318938536,71.53931893853871,56000.0,1345716.9436545249,23363.141382891055,0.0012758579451799682,0.9999973788789169,0.9987241420548201,0.4822875434058812,0.9933035714285714,0.23333333333333334,0.9270833333333334
rf,112,0.2,0.001,240000.0,56238.63148863149,238.63148863148862,56000.0,1349727.1557271557,23432.76312026312,0.004243195154557192,0.9999912568611782,0.9957568048454428,1.6087516087516163,0.9933035714285714,0.23333333333333334,0.9270833333333334
rf,112,0.2,0.002,240000.0,56477.741196679075,477.7411966790724,56000.0,1355465.7887202979,23532.392165282945,0.008458928890505342,0.9999824963543795,0.9915410711094946,3.2207271686229757,0.9933035714285714,0.23333333333333334,0.9270833333333334
rf,112,0.2,0.003,240000.0,56717.330563117925,717.3305631179252,56000.0,1361215.9335148302,23632.221067965802,0.012647466938163519,0.9999737184278013,0.9873525330618365,4.835936380570305,0.9933035714285714,0.23333333333333334,0.9270833333333334
rf,112,0.2,0.01,240000.0,58408.00865800866,2408.008658008658,56000.0,1401792.2077922078,24336.670274170272,0.04122737126869129,0.9999117807929143,0.9587726287313088,16.233766233766314,0.9933035714285714,0.23333333333333334,0.9270833333333334
rf,112,0.2,0.03,240000.0,63372.97496318115,7372.974963181149,56000.0,1520951.3991163475,26405.40623465881,0.11634257295739625,0.9997299346441839,0.8836574270426037,49.70544918998551,0.9933035714285714,0.23333333333333334,0.9270833333333334
rf,112,0.2,0.1,240000.0,82488.09523809524,26488.095238095233,56000.0,1979714.2857142857,34370.03968253968,0.3211141578871409,0.9990304440566221,0.6788858421128591,178.5714285714294,0.9933035714285714,0.23333333333333334,0.9270833333333334
rf,112,0.25,0.0001,240000.0,35223.627362736275,23.62736273627363,35200.0,845367.0567056707,14676.511401140113,0.0006707816458809535,0.9999981687655422,0.999329218354119,0.37503750375037503,0.984375,0.14666666666666667,0.9524838012958964
rf,112,0.25,0.0003,240000.0,35270.896268880664,70.89626888066421,35200.0,846501.5104531359,14696.206778700276,0.0020100501087412298,0.9999945052176865,0.9979899498912588,1.1253376012803842,0.984375,0.14666666666666667,0.9524838012958964
rf,112,0.25,0.001,240000.0,35436.48648648649,236.48648648648648,35200.0,850475.6756756757,14765.202702702702,0.006673530869847081,0.9999816714601908,0.9933264691301529,3.7537537537537538,0.984375,0.14666666666666667,0.9524838012958964
rf,112,0.25,0.002,240000.0,35673.44689378757,473.44689378757516,35200.0,856162.7254509018,14863.936205744822,0.013271689029579717,0.9999633068637203,0.9867283109704202,7.515030060120241,0.984375,0.14666666666666667,0.9524838012958964
rf,112,0.25,0.003,240000.0,35910.88264794383,710.8826479438314,35200.0,861861.1835506519,14962.867769976596,0.01979574422920888,0.9999449061040853,0.9802042557707911,11.283851554663991,0.984375,0.14666666666666667,0.9524838012958964
rf,112,0.25,0.01,240000.0,37586.36363636364,2386.3636363636365,35200.0,902072.7272727273,15660.984848484848,0.06349014391099286,0.9998150791830939,0.9365098560890072,37.87878787878788,0.984375,0.14666666666666667,0.9524838012958964
rf,112,0.25,0.03,240000.0,42506.701030927834,7306.701030927836,35200.0,1020160.8247422681,17711.125429553264,0.1718952742442065,0.9994340149470364,0.8281047257557935,115.97938144329898,0.984375,0.14666666666666667,0.9524838012958964
rf,112,0.25,0.1,240000.0,61450.0,26249.999999999996,35200.0,1474800.0,25604.166666666664,0.4271765663140764,0.9979696255989605,0.5728234336859236,416.66666666666663,0.984375,0.14666666666666667,0.9524838012958964
rf,112,0.3,0.0001,240000.0,24023.359478805025,23.359478805023357,24000.0,576560.6274913206,10009.73311616876,0.0009723652025285062,0.9999970235207344,0.9990276347974715,0.6429214350006432,0.9732142857142857,0.1,0.9667405764966741
rf,112,0.3,0.0003,240000.0,24070.09245630832,70.09245630832108,24000.0,577682.2189513997,10029.205190128467,0.00291201441936926,0.9999910688289627,0.9970879855806307,1.9291501736235168,0.9732142857142857,0.1,0.9667405764966741
rf,112,0.3,0.001,240000.0,24233.805233805233,233.8052338052338,24000.0,581611.3256113256,10097.418847418847,0.009647896050558515,0.9999702091910604,0.9903521039494415,6.435006435006438,0.9732142857142857,0.1,0.9667405764966741
rf,112,0.3,0.002,240000.0,24468.079015173204,468.0790151732036,24000.0,587233.8963641569,10195.032922988834,0.019130190599880657,0.9999403604613715,0.9808698094001194,12.88290867449185,0.9732142857142857,0.1,0.9667405764966741
rf,112,0.3,0.003,240000.0,24702.822753976216,702.8227539762144,24000.0,592867.7460954292,10292.842814156757,0.028451111072441575,0.9999104536418504,0.9715488889275584,19.34374552228114,0.9732142857142857,0.1,0.9667405764966741
rf,112,0.3,0.01,240000.0,26359.30735930736,2359.3073593073595,24000.0,632623.3766233766,10983.044733044733,0.08950566595500083,0.9996994650477851,0.9104943340449991,64.93506493506499,0.9732142857142857,0.1,0.9667405764966741
rf,112,0.3,0.03,240000.0,31223.858615611192,7223.858615611193,24000.0,749372.6067746687,13009.941089837997,0.23135701146172352,0.9990803752069156,0.7686429885382765,198.8217967599412,0.9732142857142857,0.1,0.9667405764966741
rf,112,0.3,0.1,240000.0,49952.38095238095,25952.38095238095,24000.0,1198857.1428571427,20813.492063492064,0.5195424213536702,0.996704021094265,0.48045757864632976,714.2857142857147,0.9732142857142857,0.1,0.9667405764966741
rf,112,0.35000000000000003,0.0001,240000.0,19223.145171660024,23.145171660023145,19200.0,461355.48411984055,8009.64382152501,0.001204026263826235,0.9999961176392577,0.9987959737361738,0.8572285800008569,0.9642857142857143,0.08,0.972972972972973
rf,112,0.35000000000000003,0.0003,240000.0,19269.449406250445,69.44940625044657,19200.0,462466.7857500107,8028.937252604353,0.0036041199095143434,0.9999883506781382,0.9963958800904856,2.57220023149802,0.9642857142857143,0.08,0.972972972972973
rf,112,0.35000000000000003,0.001,240000.0,19431.660231660233,231.66023166023166,19200.0,466359.84555984556,8096.525096525096,0.011921793037672865,0.9999611427754317,0.9880782069623272,8.580008580008576,0.9642857142857143,0.08,0.972972972972973
rf,112,0.35000000000000003,0.002,240000.0,19663.784712281707,463.7847122817063,19200.0,471930.833094761,8193.243630117378,0.023585729759949683,0.9999222107094072,0.9764142702400503,17.177211565989115,0.9642857142857143,0.08,0.972972972972973
rf,112,0.35000000000000003,0.003,240000.0,19896.37483880212,696.3748388021206,19200.0,477512.99613125087,8290.156182834216,0.03500008641996647,0.9998832035854942,0.9649999135800336,25.791660696374827,0.9642857142857143,0.08,0.972972972972973
rf,112,0.35000000000000003,0.01,240000.0,21537.66233766234,2337.662337662338,19200.0,516903.89610389614,8974.025974025973,0.10853835021707671,0.9996080337404556,0.8914616497829233,86.58008658008654,0.9642857142857143,0.08,0.972972972972973
rf,112,0.35000000000000003,0.03,240000.0,26357.58468335788,7157.58468335788,19200.0,632582.0324005891,10982.326951399116,0.27155692637789997,0.9988008250323777,0.7284430736221,265.0957290132547,0.9642857142857143,0.08,0.972972972972973
rf,112,0.35000000000000003,0.1,240000.0,44914.28571428571,25714.285714285714,19200.0,1077942.857142857,18714.285714285714,0.5725190839694657,0.9957052052911871,0.4274809160305343,952.3809523809518,0.9642857142857143,0.08,0.972972972972973
rf,112,0.4,0.0001,240000.0,11222.984441301272,22.984441301272984,11200.0,269351.6265912305,4676.243517208864,0.0020479794319850277,0.9999955508985587,0.997952020568015,1.0179589387510184,0.9575892857142857,0.04666666666666667,0.9839449541284404
rf,112,0.4,0.0003,240000.0,11268.96711870704,68.96711870704068,11200.0,270455.21084896894,4695.402966127934,0.006120092283573343,0.9999866501442398,0.9938799077164266,3.054487774903901,0.9575892857142857,0.04666666666666667,0.9839449541284404
rf,112,0.4,0.001,240000.0,11430.05148005148,230.05148005148004,11200.0,274321.2355212355,4762.521450021451,0.02012689798055432,0.9999554706884166,0.9798731020194457,10.188760188760192,0.9575892857142857,0.04666666666666667,0.9839449541284404
rf,112,0.4,0.002,240000.0,11660.563985113084,460.56398511308333,11200.0,279853.535642714,4858.5683271304515,0.0394975736766318,0.9999108561172064,0.9605024263233682,20.39793873461209,0.9575892857142857,0.04666666666666667,0.9839449541284404
rf,112,0.4,0.003,240000.0,11891.538902421551,691.5389024215503,11200.0,285396.9336581172,4954.807876008979,0.058153861169367056,0.999866156041267,0.941846138830633,30.627597076945133,0.9575892857142857,0.04666666666666667,0.9839449541284404
rf,112,0.4,0.01,240000.0,13521.428571428572,2321.4285714285716,11200.0,324514.28571428574,5633.928571428572,0.1716851558372953,0.9995508405900158,0.8283148441627047,102.81385281385286,0.9575892857142857,0.04666666666666667,0.9839449541284404
rf,112,0.4,0.03,240000.0,18307.879234167893,7107.8792341678945,11200.0,439389.1016200294,7628.283014236622,0.38824154033649616,0.9986260111673956,0.6117584596635038,314.80117820324017,0.9575892857142857,0.04666666666666667,0.9839449541284404
rf,112,0.4,0.1,240000.0,36735.71428571428,25535.714285714283,11200.0,881657.1428571427,15306.547619047618,0.6951195800116663,0.9950813391183689,0.3048804199883337,1130.9523809523812,0.9575892857142857,0.04666666666666667,0.9839449541284404
rf,112,0.45,0.0001,240000.0,4822.984441301273,22.984441301272984,4800.0,115751.62659123057,2009.576850542197,0.004765605525169728,0.9999956719620195,0.9952343944748303,1.0179589387510184,0.9575892857142857,0.02,0.9930555555555556
rf,112,0.45,0.0003,240000.0,4868.967118707041,68.96711870704068,4800.0,116855.21084896897,2028.736299461267,0.01416463020299775,0.9999870134009035,0.9858353697970023,3.054487774903901,0.9575892857142857,0.02,0.9930555555555556
rf,112,0.45,0.001,240000.0,5030.05148005148,230.05148005148004,4800.0,120721.23552123553,2095.854783354783,0.04573541264216357,0.9999566823178772,0.9542645873578365,10.188760188760192,0.9575892857142857,0.02,0.9930555555555556
rf,112,0.45,0.002,240000.0,5260.563985113084,460.56398511308333,4800.0,126253.535642714,2191.9016604637845,0.08755030571179011,0.9999132815907406,0.9124496942882099,20.39793873461209,0.9575892857142857,0.02,0.9930555555555556
rf,112,0.45,0.003,240000.0,5491.53890242155,691.5389024215503,4800.0,131796.9336581172,2288.141209342313,0.1259280712946619,0.9998697975795507,0.8740719287053381,30.627597076945133,0.9575892857142857,0.02,0.9930555555555556
rf,112,0.45,0.01,240000.0,7121.428571428572,2321.4285714285716,4800.0,170914.2857142857,2967.2619047619046,0.3259779338014042,0.9995630572744525,0.6740220661985958,102.81385281385286,0.9575892857142857,0.02,0.9930555555555556
rf,112,0.45,0.03,240000.0,11907.879234167895,7107.8792341678945,4800.0,285789.1016200295,4961.616347569956,0.5969055525666476,0.9986633486446356,0.40309444743335243,314.80117820324017,0.9575892857142857,0.02,0.9930555555555556
rf,112,0.45,0.1,240000.0,30335.714285714283,25535.714285714283,4800.0,728057.1428571427,12639.880952380952,0.8417706616435131,0.9952145397394695,0.1582293383564869,1130.9523809523812,0.9575892857142857,0.02,0.9930555555555556
rf,112,0.5,0.0001,240000.0,3222.8237109425227,22.823710942522823,3200.0,77347.76906262054,1342.843212892718,0.00708189866700713,0.9999950224517292,0.9929181013329929,1.1786892975011798,0.9508928571428571,0.013333333333333334,0.9953271028037384
rf,112,0.5,0.0003,240000.0,3268.4848311636347,68.48483116363481,3200.0,78443.63594792724,1361.8686796515146,0.02095308214701216,0.9999850645164913,0.9790469178529878,3.536775318309782,0.9508928571428571,0.013333333333333334,0.9953271028037384
rf,112,0.5,0.001,240000.0,3428.4427284427284,228.44272844272842,3200.0,82282.62548262547,1428.5178035178037,0.06663163031645332,0.9999501819084966,0.9333683696835466,11.79751179751181,0.9508928571428571,0.013333333333333334,0.9953271028037384
rf,112,0.5,0.002,240000.0,3657.34325794446,457.34325794446033,3200.0,87776.23819066705,1523.8930241435253,0.12504794483017745,0.9999002689595055,0.8749520551698226,23.618665903235065,0.9508928571428571,0.013333333333333334,0.9953271028037384
rf,112,0.5,0.003,240000.0,3886.70296604098,686.7029660409801,3200.0,93280.87118498352,1619.459569183742,0.17668007358443963,0.9998502608818443,0.8233199264155604,35.46353345751544,0.9508928571428571,0.013333333333333334,0.9953271028037384
rf,112,0.5,0.01,240000.0,5505.194805194806,2305.194805194805,3200.0,132124.67532467534,2293.8311688311687,0.4187308327435716,0.9994975177376239,0.5812691672564284,119.04761904761918,0.9508928571428571,0.013333333333333334,0.9953271028037384
rf,112,0.5,0.03,240000.0,10258.17378497791,7058.173784977908,3200.0,246196.17083946982,4274.2390770741285,0.6880536373164112,0.9984630641718835,0.3119463626835888,364.5066273932257,0.9508928571428571,0.013333333333333334,0.9953271028037384
rf,112,0.5,0.1,240000.0,28557.142857142855,25357.142857142855,3200.0,685371.4285714285,11898.809523809523,0.887943971985993,0.9945003299802012,0.11205602801400705,1309.5238095238108,0.9508928571428571,0.013333333333333334,0.9953271028037384
rf,112,0.55,0.0001,240000.0,1622.6629805837727,22.662980583772665,1600.0,38943.91153401054,676.1095752432387,0.013966535784047641,0.9999943816605246,0.9860334642159524,1.3394196562513387,0.9441964285714286,0.006666666666666667,0.9976415094339622
rf,112,0.55,0.0003,240000.0,1668.0025436202288,68.00254362022893,1600.0,40032.061046885494,695.0010598417621,0.04076884887275793,0.9999831417990456,0.9592311511272421,4.019062861715655,0.9441964285714286,0.006666666666666667,0.9976415094339622
rf,112,0.55,0.001,240000.0,1826.8339768339767,226.83397683397683,1600.0,43844.015444015444,761.1808236808238,0.12416781147627602,0.9999437688357531,0.875832188523724,13.406263406263399,0.9441964285714286,0.006666666666666667,0.9976415094339622
rf,112,0.55,0.002,240000.0,2054.1225307758373,454.1225307758374,1600.0,49298.94073862009,855.8843878232657,0.2210785987554094,0.9998874313263549,0.7789214012445906,26.839393071857987,0.9441964285714286,0.006666666666666667,0.9976415094339622
rf,112,0.55,0.003,240000.0,2281.8670296604096,681.8670296604098,1600.0,54764.80871184983,950.7779290251708,0.2988197913363454,0.9998309871698379,0.7011802086636546,40.29946983808566,0.9441964285714286,0.006666666666666667,0.9976415094339622
rf,112,0.55,0.01,240000.0,3888.9610389610393,2288.9610389610393,1600.0,93335.06493506495,1620.4004329004329,0.5885790616129571,0.9994328663479224,0.41142093838704286,135.2813852813852,0.9441964285714286,0.006666666666666667,0.9976415094339622
